Year,Month,Day,Time,Lat,Lon,Depth,Mag,Region,Timestamp
2011,03,31,14:20:36,38.857,142.435,48.1,4.4,"near the east coast of Honshu, Japan",1301581236
2011,03,31,13:43:00,38.314,142.29,35,4.5,"near the east coast of Honshu, Japan",1301578980
2011,03,31,13:10:56,37.668,141.824,35,4.4,"near the east coast of Honshu, Japan",1301577056
2011,03,31,12:14:27,37.681,142.44,35,4,"off the east coast of Honshu, Japan",1301573667
2011,03,31,11:36:48,39.768,144.341,35,4.5,"off the east coast of Honshu, Japan",1301571408
2011,03,31,10:30:32,38.454,142.127,43.7,4.5,"near the east coast of Honshu, Japan",1301567432
2011,03,31,10:04:41,40.392,143.29,33,4.8,"off the east coast of Honshu, Japan",1301565881
2011,03,31,07:41:56,32.408,142.642,35,4.3,"Izu Islands, Japan region",1301557316
2011,03,31,07:36:31,32.43,142.624,23.2,5.1,"Izu Islands, Japan region",1301556991
2011,03,31,07:21:06,39.834,142.4,35,4.2,"near the east coast of Honshu, Japan",1301556066
2011,03,31,07:15:30,38.922,141.821,42,6,"near the east coast of Honshu, Japan",1301555730
2011,03,31,07:09:05,36.855,142.235,31.6,4.5,"off the east coast of Honshu, Japan",1301555345
2011,03,31,07:05:38,32.413,142.622,35,4.2,"Izu Islands, Japan region",1301555138
2011,03,31,06:27:31,39.248,142.93,50.4,4.7,"near the east coast of Honshu, Japan",1301552851
2011,03,31,05:45:40,32.375,142.559,35,4.4,"Izu Islands, Japan region",1301550340
2011,03,31,05:40:39,32.388,142.749,10,4.5,"Izu Islands, Japan region",1301550039
2011,03,31,05:02:57,36.094,143.445,23.4,4.5,"off the east coast of Honshu, Japan",1301547777
2011,03,31,03:25:38,36.782,141.701,40.7,4.7,"near the east coast of Honshu, Japan",1301541938
2011,03,31,03:21:23,35.723,141.703,28.8,4.1,"near the east coast of Honshu, Japan",1301541683
2011,03,31,03:11:38,26.988,143.814,10,4.2,"Bonin Islands, Japan region",1301541098
2011,03,31,02:33:47,37.207,144.054,14.4,4.1,"off the east coast of Honshu, Japan",1301538827
2011,03,31,02:31:15,37.174,144.024,17.9,4.9,"off the east coast of Honshu, Japan",1301538675
2011,03,31,01:28:46,38.21,141.999,35.8,4.6,"near the east coast of Honshu, Japan",1301534926
2011,03,31,00:29:13,37.714,141.823,39.7,4.6,"near the east coast of Honshu, Japan",1301531353
2011,03,30,23:52:11,26.998,141.39,78.2,5,"Bonin Islands, Japan region",1301529131
2011,03,30,22:50:42,38.988,142.494,10,4.7,"near the east coast of Honshu, Japan",1301525442
2011,03,30,22:33:08,36.248,137.772,10,4.4,"eastern Honshu, Japan",1301524388
2011,03,30,21:42:14,36.193,142.449,35,4.6,"off the east coast of Honshu, Japan",1301521334
2011,03,30,21:19:24,35.685,143.466,25.6,4.8,"off the east coast of Honshu, Japan",1301519964
2011,03,30,21:05:37,36.076,142.361,35,4.6,"off the east coast of Honshu, Japan",1301519137
2011,03,30,20:00:24,35.918,141.06,32.8,4.5,"near the east coast of Honshu, Japan",1301515224
2011,03,30,19:27:13,38.106,144.479,35,4.3,"off the east coast of Honshu, Japan",1301513233
2011,03,30,18:58:11,39.452,143.741,12.4,4.4,"off the east coast of Honshu, Japan",1301511491
2011,03,30,18:11:54,37.714,143.505,13.9,4.6,"off the east coast of Honshu, Japan",1301508714
2011,03,30,18:01:02,37.222,144.342,35,4.5,"off the east coast of Honshu, Japan",1301508062
2011,03,30,17:54:02,36.826,141.706,35,4.4,"near the east coast of Honshu, Japan",1301507642
2011,03,30,17:10:36,43.955,147.906,37.1,4.7,"Kuril Islands",1301505036
2011,03,30,16:53:14,37.683,142.09,35,4.5,"off the east coast of Honshu, Japan",1301503994
2011,03,30,16:13:21,35.386,141.122,20.9,4.8,"near the east coast of Honshu, Japan",1301501601
2011,03,30,15:01:08,37.245,141.603,48.5,4.6,"near the east coast of Honshu, Japan",1301497268
2011,03,30,14:49:59,36.931,143.668,16.1,4.4,"off the east coast of Honshu, Japan",1301496599
2011,03,30,14:45:29,35.734,141.053,34.9,4.7,"near the east coast of Honshu, Japan",1301496329
2011,03,30,13:58:20,42.186,142.83,47.8,4.2,"Hokkaido, Japan region",1301493500
2011,03,30,13:57:31,35.784,141.206,32.4,4.6,"near the east coast of Honshu, Japan",1301493451
2011,03,30,13:46:02,38.515,144.86,10,4.4,"off the east coast of Honshu, Japan",1301492762
2011,03,30,13:19:06,36.686,140.751,60,5.1,"near the east coast of Honshu, Japan",1301491146
2011,03,30,13:09:42,37.564,144.167,10,4.5,"off the east coast of Honshu, Japan",1301490582
2011,03,30,13:00:05,38.671,141.978,47.8,5.2,"near the east coast of Honshu, Japan",1301490005
2011,03,30,12:51:36,35.396,141.013,12,5.1,"near the east coast of Honshu, Japan",1301489496
2011,03,30,10:54:51,36.686,138.63,9,4.3,"eastern Honshu, Japan",1301482491
2011,03,30,09:42:52,39.038,142.405,43.1,4.4,"near the east coast of Honshu, Japan",1301478172
2011,03,30,08:55:46,37.418,142.693,35,4,"off the east coast of Honshu, Japan",1301475346
2011,03,30,08:52:42,35.965,141.09,35,4.5,"near the east coast of Honshu, Japan",1301475162
2011,03,30,07:58:42,38.312,142.224,56.6,4.6,"near the east coast of Honshu, Japan",1301471922
2011,03,30,07:15:30,37.396,141.303,73.4,4.6,"near the east coast of Honshu, Japan",1301469330
2011,03,30,06:37:47,36.091,142.326,34.6,4.7,"off the east coast of Honshu, Japan",1301467067
2011,03,30,06:02:15,38.111,143.597,15.5,4.2,"off the east coast of Honshu, Japan",1301464935
2011,03,30,05:29:52,36.143,142.464,11,5.7,"off the east coast of Honshu, Japan",1301462992
2011,03,30,03:57:17,39.25,142.357,56,4.4,"near the east coast of Honshu, Japan",1301457437
2011,03,30,02:54:31,37.099,142.19,38,4.4,"off the east coast of Honshu, Japan",1301453671
2011,03,30,02:50:10,37.94,143.564,15.5,4.9,"off the east coast of Honshu, Japan",1301453410
2011,03,30,00:06:19,32.485,142.754,35,4.6,"Izu Islands, Japan region",1301443579
2011,03,29,23:36:50,37.699,142.586,12,4.9,"off the east coast of Honshu, Japan",1301441810
2011,03,29,22:33:04,38.417,142.281,26.9,4.3,"near the east coast of Honshu, Japan",1301437984
2011,03,29,22:23:32,36.028,141.439,40.7,4.6,"near the east coast of Honshu, Japan",1301437412
2011,03,29,22:21:10,37.869,144.061,35,4.4,"off the east coast of Honshu, Japan",1301437270
2011,03,29,21:06:18,37.287,142.546,38.3,4.8,"off the east coast of Honshu, Japan",1301432778
2011,03,29,20:44:53,37.997,144.693,18.4,4.6,"off the east coast of Honshu, Japan",1301431493
2011,03,29,20:40:48,36.934,142.817,25.4,4.5,"off the east coast of Honshu, Japan",1301431248
2011,03,29,20:30:48,40.001,142.79,42.1,4.7,"near the east coast of Honshu, Japan",1301430648
2011,03,29,20:14:56,34.422,141.807,19,4.4,"off the east coast of Honshu, Japan",1301429696
2011,03,29,18:54:09,37.765,144.025,35,4.4,"off the east coast of Honshu, Japan",1301424849
2011,03,29,18:44:28,37.724,142.609,38.4,4.6,"off the east coast of Honshu, Japan",1301424268
2011,03,29,18:16:29,37.235,142.5,42,4.5,"off the east coast of Honshu, Japan",1301422589
2011,03,29,18:09:29,36.679,141.906,17.8,4.6,"near the east coast of Honshu, Japan",1301422169
2011,03,29,17:59:58,22.085,144.406,75,4.8,"Volcano Islands, Japan region",1301421598
2011,03,29,17:53:01,37.755,143.294,35,4.2,"off the east coast of Honshu, Japan",1301421181
2011,03,29,17:45:53,36.495,140.795,48,4.4,"near the east coast of Honshu, Japan",1301420753
2011,03,29,17:30:07,37.216,144.146,10,4.4,"off the east coast of Honshu, Japan",1301419807
2011,03,29,17:24:17,37.2,144.068,10,4.7,"off the east coast of Honshu, Japan",1301419457
2011,03,29,16:44:52,37.996,142.406,35,4.7,"off the east coast of Honshu, Japan",1301417092
2011,03,29,16:35:49,39.591,143.455,25.3,5.5,"off the east coast of Honshu, Japan",1301416549
2011,03,29,15:04:05,37.36,142.54,40.7,4.3,"off the east coast of Honshu, Japan",1301411045
2011,03,29,14:22:31,38.271,142.871,16.4,4.5,"near the east coast of Honshu, Japan",1301408551
2011,03,29,14:15:59,38.354,142.697,43.7,4.6,"near the east coast of Honshu, Japan",1301408159
2011,03,29,14:09:08,50.594,157.279,65.4,4.4,"Kuril Islands",1301407748
2011,03,29,13:55:36,37.155,142.572,45.8,4.7,"off the east coast of Honshu, Japan",1301406936
2011,03,29,13:48:58,37.709,142.957,35,4.3,"off the east coast of Honshu, Japan",1301406538
2011,03,29,13:42:11,37.444,142.907,35,4.4,"off the east coast of Honshu, Japan",1301406131
2011,03,29,13:13:58,37.301,142.565,35,4.5,"off the east coast of Honshu, Japan",1301404438
2011,03,29,13:08:50,37.962,144.34,35,4.3,"off the east coast of Honshu, Japan",1301404130
2011,03,29,12:51:00,37.146,144.144,10,4.2,"off the east coast of Honshu, Japan",1301403060
2011,03,29,12:24:53,36.503,140.747,55.3,4.6,"near the east coast of Honshu, Japan",1301401493
2011,03,29,11:43:29,38.021,144.276,35,4.3,"off the east coast of Honshu, Japan",1301399009
2011,03,29,11:40:33,37.384,142.589,35,4.6,"off the east coast of Honshu, Japan",1301398833
2011,03,29,10:54:33,37.401,142.29,15,6.1,"off the east coast of Honshu, Japan",1301396073
2011,03,29,10:23:11,37.138,144.087,10,4.4,"off the east coast of Honshu, Japan",1301394191
2011,03,29,09:29:04,37.747,143.7,10,4.1,"off the east coast of Honshu, Japan",1301390944
2011,03,29,09:24:46,38.306,144.598,10,4.6,"off the east coast of Honshu, Japan",1301390686
2011,03,29,08:28:34,45.455,146.29,39.6,5,"Kuril Islands",1301387314
2011,03,29,07:06:56,39.388,142.609,46.5,4.2,"near the east coast of Honshu, Japan",1301382416
2011,03,29,07:05:00,37.496,141.222,46.9,4.8,"near the east coast of Honshu, Japan",1301382300
2011,03,29,04:24:58,37.635,144.009,10,4.2,"off the east coast of Honshu, Japan",1301372698
2011,03,29,03:32:25,39.936,143.395,36.1,4.7,"off the east coast of Honshu, Japan",1301369545
2011,03,29,01:49:53,36.374,143.908,10,4.3,"off the east coast of Honshu, Japan",1301363393
2011,03,29,01:09:23,38.061,144.815,10,4.2,"off the east coast of Honshu, Japan",1301360963
2011,03,28,23:51:33,39.3,141.975,72.8,4.9,"eastern Honshu, Japan",1301356293
2011,03,28,23:00:54,36.944,142.432,33.3,4.5,"off the east coast of Honshu, Japan",1301353254
2011,03,28,21:55:27,37.826,143.655,35,4.6,"off the east coast of Honshu, Japan",1301349327
2011,03,28,21:43:28,37.86,143.521,36.7,4.3,"off the east coast of Honshu, Japan",1301348608
2011,03,28,21:17:16,38.489,143.513,35,4.4,"off the east coast of Honshu, Japan",1301347036
2011,03,28,18:39:59,36.75,143.276,24.7,4.5,"off the east coast of Honshu, Japan",1301337599
2011,03,28,18:22:38,36.447,141.313,35,4.3,"near the east coast of Honshu, Japan",1301336558
2011,03,28,18:02:16,38.731,144.25,35,4.4,"off the east coast of Honshu, Japan",1301335336
2011,03,28,17:53:39,38.157,144.109,8.8,4.5,"off the east coast of Honshu, Japan",1301334819
2011,03,28,17:39:14,37.984,144.752,13.5,4.5,"off the east coast of Honshu, Japan",1301333954
2011,03,28,16:41:42,36.624,141.176,54.6,4.3,"near the east coast of Honshu, Japan",1301330502
2011,03,28,14:51:01,38.362,142.22,43.4,4,"near the east coast of Honshu, Japan",1301323861
2011,03,28,14:44:59,39.593,142.774,35,4.5,"near the east coast of Honshu, Japan",1301323499
2011,03,28,14:13:58,39.224,142.308,67.5,4.6,"near the east coast of Honshu, Japan",1301321638
2011,03,28,13:27:33,38.714,143.065,26.5,4.7,"off the east coast of Honshu, Japan",1301318853
2011,03,28,13:23:00,38.551,144.81,12.9,4.7,"off the east coast of Honshu, Japan",1301318580
2011,03,28,13:17:43,38.178,143.722,35,4.5,"off the east coast of Honshu, Japan",1301318263
2011,03,28,11:34:16,37.962,142.091,56.9,4.5,"off the east coast of Honshu, Japan",1301312056
2011,03,28,11:18:46,38.799,142.899,34,5.2,"near the east coast of Honshu, Japan",1301311126
2011,03,28,11:08:14,36.803,140.423,35,4.3,"near the east coast of Honshu, Japan",1301310494
2011,03,28,10:40:50,35.567,143.465,10,4.6,"off the east coast of Honshu, Japan",1301308850
2011,03,28,09:50:57,36.263,141.812,35,4.5,"near the east coast of Honshu, Japan",1301305857
2011,03,28,07:35:03,38.926,142.891,35,4.4,"near the east coast of Honshu, Japan",1301297703
2011,03,28,07:32:43,38.797,142.422,35,4.5,"near the east coast of Honshu, Japan",1301297563
2011,03,28,06:13:36,38.109,144.723,10,4.9,"off the east coast of Honshu, Japan",1301292816
2011,03,28,05:44:58,36.357,141.73,39.3,5.2,"near the east coast of Honshu, Japan",1301291098
2011,03,28,05:38:41,39.55,140.372,47.2,4.2,"eastern Honshu, Japan",1301290721
2011,03,28,05:24:35,36.237,141.919,45.8,4.6,"near the east coast of Honshu, Japan",1301289875
2011,03,28,03:19:36,39.38,142.43,56.4,4.6,"near the east coast of Honshu, Japan",1301282376
2011,03,28,01:19:49,38.576,141.916,66.3,4.7,"near the east coast of Honshu, Japan",1301275189
2011,03,27,23:40:11,37.592,142.534,35,4.1,"off the east coast of Honshu, Japan",1301269211
2011,03,27,23:23:10,38.478,144.352,23.1,4.1,"off the east coast of Honshu, Japan",1301268190
2011,03,27,23:16:45,37.126,144.064,35,4.2,"off the east coast of Honshu, Japan",1301267805
2011,03,27,22:42:01,38.313,142.185,38.3,4.9,"near the east coast of Honshu, Japan",1301265721
2011,03,27,22:23:58,38.415,142.011,19,6.2,"near the east coast of Honshu, Japan",1301264638
2011,03,27,21:11:47,36.598,140.912,57.3,4.8,"near the east coast of Honshu, Japan",1301260307
2011,03,27,20:50:29,39.478,142.373,58,4.6,"near the east coast of Honshu, Japan",1301259029
2011,03,27,19:14:24,37.499,143.517,35,4.4,"off the east coast of Honshu, Japan",1301253264
2011,03,27,18:21:23,36.612,142.274,35,4,"off the east coast of Honshu, Japan",1301250083
2011,03,27,17:54:21,36.601,142.311,35,4.5,"off the east coast of Honshu, Japan",1301248461
2011,03,27,16:54:16,37.159,143.804,8.2,4.5,"off the east coast of Honshu, Japan",1301244856
2011,03,27,16:20:36,37.468,144.12,35,4.4,"off the east coast of Honshu, Japan",1301242836
2011,03,27,15:17:47,37.682,141.746,28.4,4.8,"near the east coast of Honshu, Japan",1301239067
2011,03,27,14:45:49,37.108,144.049,7.1,4.8,"off the east coast of Honshu, Japan",1301237149
2011,03,27,14:44:27,38.038,144.679,9.2,4.7,"off the east coast of Honshu, Japan",1301237067
2011,03,27,13:41:34,38.95,142.361,35,5.3,"near the east coast of Honshu, Japan",1301233294
2011,03,27,13:37:39,37.211,143.886,35,4.3,"off the east coast of Honshu, Japan",1301233059
2011,03,27,12:43:53,39.332,143.01,32.3,4.7,"off the east coast of Honshu, Japan",1301229833
2011,03,27,12:18:22,39.895,143.128,38.7,4.5,"off the east coast of Honshu, Japan",1301228302
2011,03,27,11:08:25,37.336,141.402,51.8,4.8,"near the east coast of Honshu, Japan",1301224105
2011,03,27,10:23:23,35.243,141.011,41.1,4.9,"near the east coast of Honshu, Japan",1301221403
2011,03,27,09:13:06,37.756,143.35,35.1,4.8,"off the east coast of Honshu, Japan",1301217186
2011,03,27,09:03:33,37.757,143.361,24.3,4.7,"off the east coast of Honshu, Japan",1301216613
2011,03,27,07:10:04,38.115,144.268,22.3,4.6,"off the east coast of Honshu, Japan",1301209804
2011,03,27,06:08:43,37.117,144.066,35,4.5,"off the east coast of Honshu, Japan",1301206123
2011,03,27,06:00:37,39.856,143.285,42.9,4.4,"off the east coast of Honshu, Japan",1301205637
2011,03,27,05:07:56,39.927,141.854,72.1,5,"eastern Honshu, Japan",1301202476
2011,03,27,05:04:19,38.212,143.427,35,4.3,"off the east coast of Honshu, Japan",1301202259
2011,03,27,05:03:26,36.721,142.939,35,4.5,"off the east coast of Honshu, Japan",1301202206
2011,03,27,04:43:22,38.475,143.278,24.4,4.2,"off the east coast of Honshu, Japan",1301201002
2011,03,27,03:46:31,42.905,145.479,50.1,4.3,"Hokkaido, Japan region",1301197591
2011,03,27,03:40:00,37.497,144.117,21.1,4.3,"off the east coast of Honshu, Japan",1301197200
2011,03,27,03:20:17,40.183,142.257,37.5,5,"near the east coast of Honshu, Japan",1301196017
2011,03,27,03:05:02,39.697,143.308,19.2,4.3,"off the east coast of Honshu, Japan",1301195102
2011,03,27,02:52:44,37.18,142.764,35,4.2,"off the east coast of Honshu, Japan",1301194364
2011,03,27,02:08:04,38.732,144.527,7.1,4.1,"off the east coast of Honshu, Japan",1301191684
2011,03,27,01:59:33,37.04,143.713,23.8,4.3,"off the east coast of Honshu, Japan",1301191173
2011,03,27,01:38:05,38.705,143.354,23.1,4.3,"off the east coast of Honshu, Japan",1301189885
2011,03,27,00:37:39,37.084,144.514,35,4.2,"off the east coast of Honshu, Japan",1301186259
2011,03,27,00:34:42,37.076,143.658,35,4.2,"off the east coast of Honshu, Japan",1301186082
2011,03,27,00:23:49,36.844,144.528,18,4.7,"off the east coast of Honshu, Japan",1301185429
2011,03,27,00:13:05,36.591,144.689,7.8,4.3,"off the east coast of Honshu, Japan",1301184785
2011,03,26,22:48:14,39.548,143.649,13.4,4.3,"off the east coast of Honshu, Japan",1301179694
2011,03,26,21:31:42,38.186,144.463,15.3,4.3,"off the east coast of Honshu, Japan",1301175102
2011,03,26,21:16:11,40.122,143.519,51.4,4.1,"off the east coast of Honshu, Japan",1301174171
2011,03,26,20:36:06,37.184,140.85,37,4.5,"eastern Honshu, Japan",1301171766
2011,03,26,20:23:31,37.466,141.393,36,4.1,"near the east coast of Honshu, Japan",1301171011
2011,03,26,20:05:56,36.162,142.008,39.7,4.6,"off the east coast of Honshu, Japan",1301169956
2011,03,26,19:41:58,37.969,142.526,40.3,4.3,"off the east coast of Honshu, Japan",1301168518
2011,03,26,19:22:05,36.726,141.642,44,4.7,"near the east coast of Honshu, Japan",1301167325
2011,03,26,18:49:54,37.124,140.774,43.9,4.4,"eastern Honshu, Japan",1301165394
2011,03,26,18:26:21,36.707,143.941,11.2,4.5,"off the east coast of Honshu, Japan",1301163981
2011,03,26,18:17:18,36.299,142.436,68.7,4.5,"off the east coast of Honshu, Japan",1301163438
2011,03,26,17:33:43,37.59,143.437,44.2,4.9,"off the east coast of Honshu, Japan",1301160823
2011,03,26,17:32:17,35.665,140.955,51,4.7,"near the east coast of Honshu, Japan",1301160737
2011,03,26,16:43:06,37.314,142.366,35,4.6,"off the east coast of Honshu, Japan",1301157786
2011,03,26,16:28:40,37.658,142.321,44,4.7,"off the east coast of Honshu, Japan",1301156920
2011,03,26,16:22:39,37.687,142.407,48.2,4.7,"off the east coast of Honshu, Japan",1301156559
2011,03,26,16:06:48,36.356,141.03,16.8,4.7,"near the east coast of Honshu, Japan",1301155608
2011,03,26,15:29:20,39.082,142.937,40.6,4.7,"near the east coast of Honshu, Japan",1301153360
2011,03,26,14:11:04,36.737,140.421,46,4.5,"near the east coast of Honshu, Japan",1301148664
2011,03,26,13:16:59,37.064,143.112,35,4.7,"off the east coast of Honshu, Japan",1301145419
2011,03,26,12:52:51,36.959,143.294,21.3,5.1,"off the east coast of Honshu, Japan",1301143971
2011,03,26,11:59:54,37.688,142.373,36.8,4.2,"off the east coast of Honshu, Japan",1301140794
2011,03,26,11:32:15,37.319,143.312,35,4.2,"off the east coast of Honshu, Japan",1301139135
2011,03,26,11:02:29,37.484,142.654,30.7,4.7,"off the east coast of Honshu, Japan",1301137349
2011,03,26,10:42:26,36.251,141.431,31.3,4.8,"near the east coast of Honshu, Japan",1301136146
2011,03,26,10:35:49,37.528,141.768,36.8,4.5,"near the east coast of Honshu, Japan",1301135749
2011,03,26,10:23:43,37.562,141.726,35.6,4.7,"near the east coast of Honshu, Japan",1301135023
2011,03,26,10:18:36,38.583,141.74,58.9,5.3,"near the east coast of Honshu, Japan",1301134716
2011,03,26,09:42:42,36.274,142.946,35,4.5,"off the east coast of Honshu, Japan",1301132562
2011,03,26,08:19:37,36.936,143.344,21.9,4.9,"off the east coast of Honshu, Japan",1301127577
2011,03,26,08:02:23,37.309,142.502,42,4.7,"off the east coast of Honshu, Japan",1301126543
2011,03,26,07:56:42,36.613,140.183,64.6,4.6,"near the east coast of Honshu, Japan",1301126202
